user_id,gong_id,gong_rank
5818,9343,3
5818,4645,6
5818,9479,2
5818,5957,5
5818,1587,4
5818,6778,5
5818,10154,6
5818,2255,1
5818,6161,8
5818,3243,10
5818,5110,3
5818,2471,6
5819,332,6
5819,992,8
5819,6607,4
5819,4940,8
5819,8356,2
5819,8520,2
5819,956,10
5819,12532,7
5819,3127,9
5820,232,8
5820,1114,4
5820,3104,9
5820,4654,6
5820,10993,8
5820,10219,7
5820,2465,6
5820,318,10
5821,7385,4
5821,1045,2
5821,1535,2
5821,12521,9
5821,8190,10
5821,7223,3
5821,5731,2
5821,9245,3
5821,10062,1
5822,12360,2
5822,11974,4
5822,12294,4
5822,11792,3
5822,7480,9
5822,2746,9
5823,10858,9
5823,3350,2
5823,4340,6
5823,7012,3
5823,8210,6
5823,5594,2
5823,5119,5
5823,3228,6
5823,1092,2
5823,12812,4
5823,10102,6
5823,9426,4
5823,11960,5
5823,2738,8
5824,9734,4
5824,6424,1
5824,1130,9
5824,8548,10
5824,1460,6
5824,12288,6
5825,6279,9
5825,13092,8
5825,8921,10
5825,8549,6
5825,4866,6
5825,621,4
5825,10935,5
5825,7669,2
5825,12444,6
5825,2250,6
5825,11297,6
5825,674,1
5825,5749,5
5825,3783,3
5825,4144,2
5826,1546,4
5826,14197,3
5826,13023,6
5826,1865,9
5826,12545,2
5826,13523,2
5826,10391,10
5826,13408,9
5826,10007,1
5826,4755,4
5827,7707,3
5827,10623,3
5827,12540,5
5827,9360,3
5827,8934,5
5827,7043,5
5827,5236,2
5827,12026,9
5827,8458,2
5827,13751,9
5827,9644,3
5827,11919,9
5828,7453,4
5828,3786,1
5828,7129,1
5828,5273,9
5828,6204,3
5828,7058,4
5828,12420,8
5828,7324,3
5828,5644,8
5828,5369,3
5828,1560,3
5828,11567,10
5828,8832,10
5828,5216,2
5829,2181,8
5829,5971,9
5829,14089,4
5829,8613,3
5829,9104,10
5829,10023,9
5829,473,3
5829,12696,2
5829,7698,4
5829,422,8
5830,7040,3
5830,4709,10
5830,13858,1
5830,9282,2
5830,13438,10
5830,6368,10
5830,6862,4
5830,12352,4
5830,6412,6
5831,832,8
5831,919,9
5831,11966,5
5832,7631,10
5832,11740,3
5832,6228,9
5832,8487,7
5832,1575,9
5832,3862,2
5833,3699,9
5833,10325,9
5833,10989,9
5833,2575,8
5833,2138,1
5833,2247,6
5833,14109,3
5833,2768,8
5833,13749,2
5833,2935,9
5833,12995,10
5834,9622,5
5834,1164,2
5834,9610,10
5834,9010,7
5834,1728,3
5834,2566,9
5834,11181,5
5834,820,1
5834,283,8
5834,7419,1
5834,10044,5
5834,14450,9
5834,11819,1
5834,3441,9
5835,9551,6
5835,10293,7
5835,3653,10
5835,9112,8
5835,11266,5
5835,6475,10
5835,5471,7
5835,3238,6
5835,1426,5
5835,3170,4
5835,6779,5
5835,9844,3
5836,7941,4
5836,5327,6
5836,13909,2
5836,1303,6
5836,6608,9
5836,12932,1
5836,13013,5
5836,5468,10
5836,13779,8
5836,8060,6
5836,1366,3
5836,3947,5
5836,8986,1
5836,14223,2
5836,11373,10
5837,3368,10
5837,5036,3
5837,13893,4
5837,14182,5
5837,1837,7
5837,3576,9
5837,313,3
5837,10017,2
5837,11178,9
5837,11459,3
5837,13213,7
5838,8229,9
5838,2773,1
5838,11230,4
5838,8271,6
5838,6360,10
5838,11330,1
5838,7063,6
5838,14113,3
5838,13071,10
5838,4115,3
5839,4248,5
5839,186,1
5839,8162,9
5839,11696,2
5839,650,10
5839,11120,2
5839,4560,8
5839,3907,9
5839,6412,9
5839,12033,9
5839,6230,1
5839,6962,10
5840,9056,9
5840,12447,2
5840,7883,4
5840,3850,7
5840,12373,4
5840,2135,7
5840,1310,2
5840,2238,4
5840,11769,10
5840,11543,4
5840,5727,10
5841,9276,3
5841,12932,7
5841,7386,5
5841,11016,5
5841,3683,3
5841,12516,4
5841,7908,4
5842,12081,4
5842,2137,2
5842,5751,3
5842,2639,9
5842,14140,5
5842,5954,2
5842,1444,8
5843,1397,3
5843,6675,10
5843,6030,8
5843,2508,4
5843,9042,2
5843,7475,9
5843,623,2
5843,8961,6
5843,9538,5
5843,7359,2
5844,3871,5
5844,4317,8
5844,7526,2
5844,3154,2
5844,7277,8
5844,3616,10
5844,1933,3
5844,11578,3
5844,4947,2
5845,9986,5
5845,9440,3
5845,1801,2
5845,8203,8
5845,3119,3
5845,10919,5
5845,9615,6
5845,1289,8
5846,12880,8
5846,9056,9
5846,718,2
5846,1009,5
5846,12660,5
5846,8847,3
5846,12175,10
5846,10391,4
5846,373,7
5846,11573,1
5846,6407,2
5847,4664,9
5847,2580,3
5847,2089,8
5847,3374,10
5847,4450,10
5847,12014,10
5847,1924,5
5848,10960,4
5848,352,4
5848,677,3
5848,3520,10
5848,8928,10
5848,11930,1
5848,7375,1
5848,4624,7
5848,6760,5
5848,12670,10
5849,6884,10
5849,14020,4
5849,3236,8
5849,3279,7
5849,8681,1
5849,11373,4
5849,11724,2
5849,8080,4
5849,569,8
5849,266,5
5849,931,4
5849,1188,10
5849,6361,9
5849,6369,8
5849,10423,3
5849,1189,5
5850,7872,10
5850,480,1
5850,11339,2
5850,10683,3
5851,9145,5
5851,147,3
5851,8945,8
5851,11287,10
5851,9354,10
5851,14275,5
5851,6802,4
5851,11656,3
5851,6261,3
5851,1732,2
5851,4023,5
5851,11648,8
5851,10259,3
5852,4612,2
5852,14329,3
5852,8005,4
5852,1721,1
5852,6407,10
5852,9280,5
5852,3053,4
5853,5778,10
5853,5008,8
5853,6057,10
5853,12745,4
5853,4429,10
5853,509,9
5853,4693,5
5854,6661,7
5854,11082,5
5854,12266,5
5854,574,1
5854,6487,1
5854,7704,9
5854,12587,2
5855,6461,3
5855,173,10
5855,10419,5
5855,9780,2
5855,6634,5
5855,1728,5
5855,8088,6
5855,9930,6
5855,8399,7
5855,14352,1
5855,2794,2
5855,11944,2
5855,9774,4
5856,2892,4
5856,14286,1
5856,9881,10
5856,5211,3
5856,13664,3
5856,7522,6
5856,8022,6
5856,5532,3
5857,3820,2
5857,8221,5
5857,8184,7
5857,12804,4
5857,6315,7
5857,8525,8
5857,8430,10
5857,9538,6
5857,12000,4
5857,441,8
5857,4628,7
5857,4126,9
5857,7286,5
5858,11295,8
5858,10779,1
5858,7401,4
5858,13478,7
5858,4882,4
5858,10936,1
5858,430,5
5858,8686,6
5858,1262,5
5858,7288,9
5859,4524,2
5859,7242,1
5859,2353,9
5859,8370,5
5859,9937,3
5859,12496,5
5859,13101,2
5860,10893,1
5860,4512,5
5860,4893,4
5860,2746,6
5860,8192,8
5860,6087,4
5860,5466,10
5860,5841,4
5860,2398,9
5860,3421,2
5860,12049,6
5860,11121,9
5860,2564,6
5861,6877,2
5861,508,10
5861,10282,3
5861,12447,3
5862,13082,1
5862,12696,3
5862,2987,1
5862,8666,4
5862,5944,1
5863,11386,2
5863,3378,9
5863,9486,3
5863,14271,9
5863,12231,10
5863,6103,2
5863,6237,2
5863,9445,8
5863,9898,4
5863,14406,5
5863,6837,4
5863,2401,10
5864,13132,3
5864,12733,6
5864,4296,10
5864,13120,9
5864,1660,3
5864,1328,4
5864,7655,3
5864,11801,4
5864,6594,9
5864,3649,8
5865,12542,7
5865,6626,7
5865,12329,9
5865,8718,5
5865,11388,4
5865,1195,8
5865,9758,2
5866,9415,5
5866,297,7
5866,11522,8
5866,2572,8
5866,2278,9
5866,10281,3
5866,9033,4
5866,1262,9
5866,9128,8
5866,13423,8
5866,3642,7
5866,13534,8
5866,2172,3
5866,3282,4
5866,9989,4
5866,8887,7
5867,13638,7
5867,4427,10
5867,4767,1
5867,11793,5
5867,6600,2
5868,11745,8
5868,2379,1
5868,8326,9
5868,7242,8
5868,9301,6
5868,8776,3
5868,7711,10
5869,7260,2
5869,9777,9
5869,13934,3
5869,6908,4
5869,9379,6
5869,13800,10
5869,10402,5
5869,7028,8
5869,13571,9
5869,10976,1
5870,1780,3
5870,4442,3
5870,1953,10
5870,7394,2
5870,10939,6
5870,7634,8
5870,1511,10
5870,8832,7
5871,10147,9
5871,11609,4
5871,8615,5
5871,10922,7
5871,10174,6
5871,5642,2
5871,12896,4
5871,12544,6
5871,12794,7
5871,11299,8
5871,1325,4
5871,3964,6
5871,6258,10
5872,12619,6
5872,579,9
5872,7173,10
5872,3584,2
5872,11170,6
5872,9766,10
5872,10670,7
5873,2285,5
5873,13093,9
5873,4297,2
5873,13401,8
5873,1860,10
5873,4037,9
5873,6924,7
5873,12165,7
5873,9612,2
5873,7013,6
5874,3436,6
5874,6005,10
5874,254,7
5874,5669,6
5874,10258,8
5874,9894,3
5874,11539,9
5874,4475,7
5874,13675,4
5874,12217,6
5874,57,1
5874,3536,2
5874,9161,6
5875,8343,5
5875,1741,8
5875,11235,3
5875,11557,2
5875,13053,1
5875,10860,3
5875,3434,8
5875,2227,3
5875,9021,7
5876,12671,1
5876,10689,8
5876,11391,1
5876,11727,4
5876,3554,2
5876,3583,1
5876,6498,5
5877,11058,6
5877,4078,1
5878,11472,1
5878,7627,2
5878,12622,4
5878,9246,5
5878,1520,7
5878,945,7
5878,2040,9
5878,13812,7
5878,1514,10
5878,5678,5
5878,7855,10
5878,3217,9
5878,13654,3
5878,6439,2
5878,8781,3
5878,5948,4
5879,5193,9
5879,9549,7
5879,3630,4
5879,12088,4
5879,10001,9
5879,2673,7
5879,5500,6
5879,6906,9
5879,13181,4
5879,12207,9
5880,9494,2
5880,9130,2
5880,2404,5
5880,728,3
5880,6943,7
5880,12562,8
5880,10682,9
5880,1298,9
5880,808,1
5881,14177,2
5881,10216,8
5881,5226,8
5881,6407,3
5881,7694,6
5881,2797,8
5881,3637,3
5882,1742,7
5882,14392,5
5882,5688,9
5882,13474,5
5882,10553,2
5882,2344,4
5882,2208,3
5882,6015,4
5882,13906,3
5882,6468,7
5882,10573,2
5883,9992,4
5883,1068,8
5883,10530,8
5883,384,2
5883,3765,9
5883,3507,7
5883,3995,3
5883,5274,4
5884,9387,5
5884,9815,3
5884,8915,4
5884,5304,10
5884,12319,5
5884,12720,8
5884,3789,4
5885,6275,10
5885,4688,1
5885,5042,6
5885,7839,5
5885,10832,4
5885,12981,4
5885,12509,8
5885,2997,2
5885,14406,8
5886,9651,7
5886,1312,3
5886,10748,4
5886,107,2
5886,5339,5
5886,12695,2
5886,11480,9
5886,310,1
5886,13126,10
5886,2908,9
5886,10940,8
5887,8073,8
5887,6588,6
5887,11403,6
5887,9469,7
5887,11716,5
5887,3924,4
5887,12458,3
5887,14268,1
5887,6219,7
5887,3840,6
5887,10662,7
5887,12696,10
5888,6231,8
5888,6282,1
5888,6841,4
5888,135,5
5888,13869,10
5888,4763,10
5888,2466,6
5889,4107,3
5889,4548,4
5889,14267,1
5889,13222,8
5889,10830,8
5889,12230,5
5889,9244,1
5889,1514,5
5889,14065,7
5889,6617,3
5889,6812,6
5889,4049,9
5890,11089,5
5890,11272,10
5890,5520,10
5890,13640,7
5890,964,5
5890,5522,3
5890,9120,6
5890,3919,6
5890,13081,6
5891,12295,1
5891,7222,5
5891,13840,1
5891,11041,10
5891,12662,5
5891,14342,4
5891,3092,9
5891,11982,2
5891,13873,1
5891,7114,8
5891,5382,10
5891,9537,8
5892,1066,3
5892,6588,2
5892,7706,8
5892,1119,8
5892,1524,3
5892,11113,5
5892,12530,10
5892,3104,7
5892,13276,3
5892,14043,9
5892,6155,4
5892,7186,7
5893,14042,2
5893,2777,10
5893,1092,9
5893,9215,10
5893,8002,3
5893,3157,6
5893,10844,5
5893,12404,4
5893,12649,4
5893,7503,10
5893,11387,9
5893,4664,9
5893,1079,5
5893,6589,4
5893,1409,8
5893,10326,1
5893,10752,6
5894,12611,4
5894,5710,5
5894,6980,10
5894,9748,2
5894,4486,6
5894,4263,3
5894,1710,1
5894,11641,6
5894,5129,7
5895,12101,1
5895,2944,9
5895,14246,1
5895,3880,4
5895,12858,6
5895,13485,7
5895,13052,5
5895,2605,6
5895,5544,4
5895,9319,3
5896,7063,1
5896,10478,8
5896,12333,2
5896,4552,7
5896,3252,8
5896,6217,7
5896,8702,5
5896,6218,7
5897,907,6
5897,8143,3
5897,11878,5
5897,7969,9
5897,6905,3
5897,12602,5
5897,6772,1
5897,10295,6
5897,4279,10
5898,386,9
5898,9403,2
5898,6083,1
5898,6466,8
5898,122,10
5898,7161,1
5898,11242,1
5898,8851,4
5899,3002,4
5899,525,5
5899,494,4
5899,4526,7
5899,1803,7
5899,283,5
5899,13096,1
5899,10012,5
5899,918,6
5899,9684,8
5899,13566,5
5900,12628,4
5900,9460,1
5900,3223,4
5900,13386,7
5900,8975,8
5900,3430,9
5900,1265,1
5900,5271,1
5900,10989,3
5900,9098,2
5901,3148,8
5901,8555,9
5901,14432,9
5901,13227,9
5901,12718,10
5901,14254,10
5901,1843,8
5901,9470,3
5901,6712,7
5902,4740,4
5902,10759,2
5902,457,10
5902,2650,2
5903,5201,6
5903,13231,5
5903,672,3
5903,534,7
5903,12438,4
5903,3480,9
5903,8199,7
5903,6429,3
5903,6158,3
5904,923,2
5904,2147,7
5904,3999,10
5904,11609,2
5904,9576,6
5904,3102,10
5904,199,3
5905,11587,7
5905,6933,7
5905,10080,2
5905,10916,10
5905,14244,3
5906,13277,8
5906,4544,5
5906,8273,10
5906,498,7
5906,14036,10
5906,8406,10
5906,1042,10
5907,8307,7
5907,8835,1
5907,3202,10
5907,7125,3
5907,625,4
5907,2962,1
5907,11594,7
5907,2846,1
5907,14314,6
5907,5334,7
5907,4915,4
5908,12348,5
5908,8945,3
5908,4174,10
5908,10122,3
5908,583,6
5908,10883,8
5908,5993,6
5908,3733,6
5908,7042,5
5909,2732,9
5909,9760,9
5909,5151,9
5909,8983,3
5909,5321,5
5909,13378,3
5909,2125,10
5909,11383,10
5909,2595,4
5909,4486,3
5909,12617,8
5910,2399,4
5910,7798,9
5910,8155,5
5910,5666,9
5910,8659,5
5910,12860,10
5910,7671,1
5911,14236,8
5911,11563,7
5911,796,5
5911,1417,1
5911,11070,2
5911,9777,4
5911,641,2
5911,9369,3
5911,13003,9
5911,3550,9
5911,13919,5
5912,13005,8
5912,12445,7
5912,5152,1
5912,11253,6
5912,6564,3
5912,14365,8
5912,1815,5
5912,9301,7
5912,1219,5
5913,386,9
5913,9012,1
5913,10937,1
5913,4176,2
5913,6833,10
5913,4663,9
5913,14201,6
5913,12435,6
5913,4118,7
5913,7980,2
5913,5154,4
5913,8903,6
5914,5346,4
5914,12020,10
5914,5824,7
5914,11989,4
5914,13872,5
5914,9356,4
5914,1184,7
5915,12083,8
5915,4695,5
5915,12416,7
5915,2880,3
5915,7321,8
5915,9826,5
5915,10517,1
5915,272,4
5915,4400,10
5915,2329,7
5915,7282,3
5915,3405,4
5916,4194,4
5916,2764,7
5916,9747,2
5916,9527,7
5916,14409,4
5916,11770,1
5916,5203,10
5916,3519,9
5916,475,3
5916,9070,1
5916,13660,7
5917,14020,1
5917,8383,3
5917,13176,7
5917,4986,2
5917,4530,10
5917,11694,6
5917,6078,6
5917,2290,2
5917,13041,6
5917,4768,8
5917,4518,9
5918,1301,6
5918,14384,9
5918,8802,5
5918,8883,2
5918,2159,9
5918,1172,9
5918,11830,2
5918,3375,9
5918,14099,5
5919,12803,8
5919,10612,4
5919,11979,6
5919,6952,7
5919,1512,1
5919,14320,3
5920,12656,1
5920,4549,6
5920,14127,6
5920,7283,1
5920,7866,6
5920,2503,1
5920,4687,9
5920,731,4
5920,1378,10
5920,6192,4
5921,13864,6
5921,763,4
5921,2258,9
5921,1564,4
5921,8345,10
5921,2665,6
5921,11537,9
5922,11921,8
5922,4474,8
5922,3117,7
5922,644,7
5922,12673,3
5922,10060,6
5922,11775,3
5922,4186,9
5923,830,3
5923,1347,10
5923,4107,3
5923,4896,9
5923,10796,6
5923,7899,5
5923,1766,4
5923,13946,8
5923,5896,5
5924,11523,8
5924,13128,4
5924,10455,7
5925,3284,3
5925,11607,5
5925,7047,4
5925,5793,1
5925,12381,2
5925,7463,4
5925,13400,8
5925,6590,7
5925,6791,3
5926,3032,3
5926,7768,3
5926,1741,4
5926,6233,9
5926,11169,8
5926,9852,6
5926,8553,2
5926,2345,5
5927,13216,7
5927,13273,9
5927,13988,2
5927,9846,4
5927,5720,1
5927,8682,6
5928,9417,4
5928,5599,10
5928,13283,1
5928,160,2
5928,11504,4
5928,1741,9
5928,4706,2
5928,6961,10
5929,10361,8
5929,9854,4
5929,3634,1
5929,3809,5
5929,6916,2
5929,3291,8
5930,10787,8
5930,3353,6
5930,6523,3
5930,2671,1
5930,12850,5
5930,2640,1
5930,4219,10
5930,3072,10
5930,2348,1
5931,9439,8
5931,7386,8
5931,2224,3
5931,5313,7
5931,9859,4
5931,5643,2
5931,4947,2
5931,14008,9
5931,13027,10
5931,4500,5
5931,13201,6
5931,3918,7
5932,10557,9
5932,248,9
5932,1309,7
5932,1045,9
5932,9647,1
5932,10119,10
5932,2335,8
5932,4419,8
5932,13138,5
5932,7186,9
5933,11187,5
5933,8084,4
5933,10577,3
5933,13155,8
5933,8496,1
5933,10681,1
5933,12257,2
5933,13225,3
5934,6873,7
5934,12661,7
5934,1487,6
5934,4141,7
5934,5001,10
5934,3024,8
5934,8853,8
5934,8513,5
5934,7873,8
5934,1417,9
5934,10315,8
5935,2631,10
5935,183,5
5935,6615,3
5935,3441,6
5935,11264,1
5935,2957,6
5935,12017,3
5935,13060,1
5935,6787,1
5935,4899,10
5936,12574,3
5936,4075,6
5936,2929,5
5936,2606,8
5936,9585,7
5936,1699,3
5936,4454,1
5936,5147,5
5936,13652,5
5937,4459,10
5937,9864,8
5937,4425,9
5937,5589,4
5937,3817,10
5937,2862,5
5937,7901,5
5937,8141,9
5937,1834,3
5937,2816,8
5937,4097,10
5937,8820,6
5938,12719,3
5938,7219,9
5938,4521,5
5938,501,2
5938,12903,10
5938,1044,1
5938,3722,3
5938,14145,4
5939,13838,3
5939,447,2
5939,11738,2
5939,12794,4
5939,12965,1
5939,6962,6
5939,10254,10
5939,6970,2
5939,10319,3
5939,7201,4
5939,6137,7
5939,11298,5
5940,11943,10
5940,2070,5
5940,2301,10
5940,9911,10
5940,4399,7
5940,14428,1
5940,12301,3
5940,5122,1
5940,6687,10
5940,1750,1
5940,9544,2
5940,7237,7
5941,6341,10
5941,4128,9
5941,8639,6
5941,9376,6
5941,13850,7
5941,2320,3
5941,10859,7
5941,2474,9
5941,869,7
5941,3017,8
5941,3233,2
5941,10469,4
5941,11634,6
5941,8115,6
5942,13238,5
5942,11544,7
5942,9600,2
5942,1280,3
5942,9203,9
5942,5673,10
5942,12386,10
5942,1405,6
5942,12439,3
5942,9056,1
5942,5446,1
5942,1037,8
5942,12940,2
5943,11068,1
5943,13134,5
5943,9749,10
5943,11578,8
5943,13034,10
5943,9386,9
5943,3965,10
5943,13586,3
5943,7162,1
5943,9257,7
5943,5380,1
5943,8965,9
5943,12696,4
5943,7995,8
5944,10800,9
5944,8376,2
5944,12252,10
5944,7819,9
5944,3081,6
5944,12807,8
5944,180,7
5944,3612,2
5945,10802,3
5945,12418,6
5945,1007,6
5945,2559,3
5945,13662,2
5945,4862,3
5945,7720,4
5945,205,1
5945,12419,6
5946,3952,4
5946,3610,9
5946,5079,8
5946,10695,9
5946,7659,4
5946,10424,4
5946,4346,1
5947,6785,8
5947,11497,3
5947,13012,6
5947,8949,7
5947,1123,8
5947,232,3
5947,8068,7
5947,3192,5
5947,7115,1
5948,282,2
5948,10035,6
5948,8552,10
5948,12167,7
5948,5130,2
5948,3587,4
5948,3954,8
5948,7026,4
5948,12436,8
5948,6530,10
5948,5984,7
5948,13382,3
5948,3723,5
5949,5827,8
5949,13143,5
5949,1684,10
5949,12290,3
5949,13799,1
5949,4128,5
5949,5675,8
5949,3887,10
5949,5433,7
5949,8513,4
5949,10791,3
5949,8201,7
5950,999,2
5950,4105,10
5950,1968,5
5950,9272,2
5950,5061,6
5950,7356,1
5950,799,1
5950,7888,8
5950,3411,2
5950,2314,4
5950,3171,7
5950,4465,2
5950,13449,8
5951,11125,3
5951,12232,9
5951,9415,6
5951,2670,10
5951,6519,10
5951,11282,3
5951,9548,6
5952,9315,1
5952,9074,9
5952,6481,4
5952,13265,9
5952,13999,5
5953,2330,1
5953,14268,5
5953,2323,6
5953,1166,2
5953,2043,3
5953,3613,5
5953,9054,8
5953,3829,5
5953,1630,2
5953,10238,1
5953,6973,1
5954,3001,5
5954,538,5
5954,13064,4
5954,6421,5
5954,4423,2
5955,405,5
5955,4525,7
5955,3992,7
5955,10484,8
5955,12209,1
5955,3817,8
5955,6189,2
5955,12879,5
5955,504,10
5955,7792,5
5955,6284,3
5956,11465,5
5956,13416,4
5956,9027,9
5956,13455,7
5956,8149,8
5956,1669,5
5956,3161,1
5956,14279,5
5956,3985,9
5957,10679,2
5957,2948,6
5957,4427,4
5957,14292,2
5957,8876,1
5957,12134,5
5957,12382,7
5957,10230,2
5957,12106,5
5958,1029,4
5958,12458,1
5958,3883,1
5958,10156,8
5958,9326,7
5958,8867,7
5958,4019,4
5958,7100,1
5958,9568,9
5958,6829,8
5958,9822,4
5958,5053,2
5958,12449,4
5958,8416,8
5958,12066,8
5959,13512,4
5959,8916,5
5959,8562,5
5959,6643,10
5959,5949,4
5959,1953,9
5959,4779,7
5959,11956,8
5959,12100,2
5959,4498,4
5960,1581,4
5960,9389,10
5960,12161,10
5960,2916,9
5960,1379,9
5960,9793,7
5960,49,1
5960,588,9
5960,1875,2
5960,14439,2
5961,10442,9
5961,12063,4
5961,8280,6
5961,5442,5
5961,4684,5
5961,12022,3
5961,7011,8
5961,12488,1
5961,9661,3
5961,14438,1
5961,5452,6
5961,13747,7
5962,3379,1
5962,972,2
5962,28,1
5962,1884,2
5962,9048,8
5962,8431,3
5962,3091,1
5962,12153,4
5962,14051,1
5962,1099,2
5963,9114,1
5963,8873,8
5964,2481,6
5964,9543,2
5964,8842,8
5964,3732,3
5964,1270,7
5964,13525,8
5964,5266,7
5964,126,7
5964,777,10
5964,10815,3
5964,7003,10
5964,11703,3
5965,8133,1
5965,12733,9
5965,5679,2
5965,4338,9
5965,8655,6
5965,3763,7
5965,4068,6
5965,11833,3
5965,2023,10
5965,12993,2
5965,6711,2
5965,1147,3
5965,3260,9
5966,2795,5
5966,8923,10
5966,13219,7
5967,4836,7
5967,8097,8
5967,10416,7
5967,4852,8
5967,10084,4
5967,9109,6
5967,14212,4
5967,6171,1
5968,3202,3
5968,7332,8
5968,4361,9
5968,4104,9
5969,9228,4
5969,2875,6
5969,5912,8
5969,11884,7
5969,10490,2
5969,7845,4
5969,1004,6
5969,8251,3
5970,13178,8
5970,13016,5
5970,4241,9
5970,12684,3
5970,7156,2
5970,2989,4
5970,4215,4
5971,8159,7
5971,13386,1
5971,4629,7
5971,10641,6
5971,5232,5
5971,13188,9
5971,1177,4
5971,682,3
5971,6887,7
5971,5222,3
5971,9442,2
5971,13221,3
5971,3571,6
5971,1142,3
5972,10915,8
5972,1634,9
5972,8403,6
5972,3283,8
5972,11363,4
5972,11710,2
5972,5151,5
5972,9343,9
5972,14023,2
5972,8399,7
5972,8623,8
5972,4766,4
5972,12615,10
5973,1343,3
5973,8213,6
5973,6047,7
5973,2732,6
5973,4992,3
5973,11057,1
5974,12999,10
5974,12689,6
5974,6585,3
5974,3981,4
5974,8357,8
5974,10732,5
5974,1334,10
5974,688,1
5974,7145,7
5974,13472,4
5975,14204,9
5975,3003,7
5975,6802,7
5975,5723,3
5975,4886,6
5975,6245,5
5975,12406,8
5975,217,10
5975,11383,10
5975,14033,7
5975,11439,3
5975,12064,9
5976,7645,7
5976,13738,7
5976,6884,8
5976,10190,9
5976,14079,6
5976,9865,5
5977,11385,4
5977,11774,6
5977,11323,8
5977,9275,1
5977,782,1
5977,9526,3
5977,7453,7
5978,8036,1
5978,8698,9
5978,8764,3
5978,3282,1
5978,12282,10
5978,7613,9
5978,8223,4
5978,8740,3
5978,9612,5
5978,481,7
5978,8170,5
5978,14340,1
5979,5220,4
5979,5080,4
5979,8348,2
5979,7086,6
5979,13312,1
5979,1112,2
5980,1488,7
5980,8350,7
5980,10816,7
5980,1081,7
5980,4136,8
5980,6581,4
5980,9716,9
5981,5034,3
5981,1575,9
5981,13650,7
5981,11142,5
5981,3970,9
5981,5587,8
5981,13796,7
5981,3957,10
5981,1309,4
5981,14262,7
5981,11831,2
5981,12896,2
5981,11884,4
5981,11425,10
5981,1184,2
5982,6285,3
5982,11460,8
5982,1510,7
5982,246,10
5982,4411,5
5982,10250,9
5982,2733,4
5982,10431,8
5982,7160,10
5983,13339,2
5983,12089,5
5983,7867,4
5983,1333,4
5983,12789,5
5983,12092,6
5983,10870,10
5984,13585,2
5984,4116,10
5984,1842,2
5984,6652,7
5984,2163,2
5984,8128,5
5984,9034,8
5985,4873,10
5985,2489,7
5985,2850,8
5985,10382,2
5985,4404,6
5985,5925,5
5985,6753,3
5985,11887,10
5985,11134,4
5985,4944,8
5985,10278,5
5985,1305,10
5986,2147,2
5986,5108,10
5986,11726,4
5986,1984,1
5986,13642,7
5986,3939,8
5986,297,1
5986,776,7
5986,5786,9
5986,6880,2
5986,2285,10
5986,13406,1
5987,11538,9
5987,4250,5
5987,10975,3
5987,831,6
5987,4405,9
5987,642,4
5987,10120,4
5987,11644,4
5987,14036,1
5987,1929,5
5987,3335,8
5987,8932,7
5988,6647,7
5988,13660,3
5988,5153,1
5988,5846,2
5989,929,10
5989,11458,10
5989,7603,1
5989,9419,6
5989,6026,7
5989,2472,1
5989,13666,3
5989,6698,1
5989,4249,8
5989,3778,1
5989,2279,4
5989,3350,4
5989,14116,2
5990,5755,1
5990,2538,6
5990,10814,10
5990,10740,4
5990,7911,7
5990,4574,8
5990,9405,2
5990,8413,10
5990,185,1
5990,2437,4
5990,3702,8
5991,10421,2
5991,1827,1
5991,2267,5
5991,6807,1
5991,14448,9
5991,8841,7
5991,7468,2
5991,7078,4
5992,5038,2
5992,9456,8
5992,13589,4
5992,7865,7
5992,12658,8
5992,5589,10
5992,3429,5
5993,10535,6
5993,13911,4
5993,13486,8
5993,2814,1
5993,10319,2
5993,13033,6
5993,3296,4
5994,361,3
5994,4854,10
5994,14198,7
5994,8825,5
5994,4816,2
5994,9820,8
5995,8390,8
5995,4217,1
5995,11043,2
5995,4337,10
5995,3090,2
5995,2543,4
5996,8401,3
5996,3228,10
5996,3187,2
5996,5338,7
5996,11265,7
5996,8443,4
5996,3571,1
5996,3263,8
5996,7262,1
5996,2052,2
5996,5653,2
5996,4530,2
5997,12416,8
5997,374,6
5997,3452,6
5997,6571,6
5997,14208,2
5997,1798,4
5997,12406,9
5997,14000,2
5997,13001,6
5998,3966,8
5998,13361,10
5998,6307,1
5998,966,2
5998,9230,7
5998,2075,3
5998,6797,1
5998,7211,9
5998,4308,10
5998,2466,7
5998,10663,1
5999,7727,6
5999,8514,2
5999,7238,2
5999,4409,1
5999,2480,9
5999,2985,7
5999,11286,5
5999,10147,2
5999,7185,10
6000,13502,8
6000,11829,3
6000,11207,3
6000,11922,2
6000,807,9
6000,13813,3
6000,2606,7
6000,13299,1
6000,12812,9
6000,9425,2
6000,888,5
6000,5091,6
6000,13572,7
6000,12965,1
6001,7731,4
6001,5911,3
6001,5583,10
6001,7240,8
6001,7449,10
6001,3545,1
6001,717,6
6001,183,2
6001,6584,10
6001,6949,10
6001,10604,10
6001,8209,1
6001,4772,9
6001,10967,1
6001,13581,7
6001,14148,9
6001,5709,4
6001,12201,3
6002,1790,1
6002,1500,8
6002,14185,9
6002,7381,8
6002,3087,7
6002,10435,8
6002,6857,7
6002,6922,6
6002,10872,1
6002,14303,10
6002,2610,8
6002,13985,1
6002,6087,7
6003,11512,3
6003,1452,10
6003,3451,5
6003,1248,8
