공모전명,조회수,주최,주관,응모분야,참가자격,접수기간,1등시상금,입사_가산점,인턴정직원_채용,기획/아이디어,광고/마케팅,학술,사진/영상/UCC,디자인,문학/시나리오,건축/건설/인테리어,브랜드/네이밍,예체능,대외활동,취업/창업,IT/소프트웨어/게임,분야별_기타
2018 대전광역시 소셜미디어기자 모집,580,대전광역시,대전광역시,기획/아이디어대외활동,기타,2017-11-03 ~ 2017-11-23,150만원,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
제6기 KERI 찌릿찌릿 과학기자단 모집,1705,한국전기연구원,한국전기연구원,대외활동,대학생/대학원생/일반인/고등학생,2018-01-19 ~ 2018-02-08,소정의 활동비 및 원고료 지급,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Project TEACH - 대학교 재학생 및 졸업생 영어교육/멘토링 교육 봉사자 모집 공고,449,프로젝트 티치,프로젝트 티치,봉사활동,대학생,2017-10-25 ~ 2017-11-08,소정의 활동비 및 원고료 지급,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Deep 매거진에서 2기 에디터를 모집합니다,354,"마실와이드, 디지트","마실와이드, 디지트",대외활동,대학생,2017-11-01 ~ 2017-11-15,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
온라인 멘토링 대외활동 든든멘토 21기 모집,435,공블러,공블러,대외활동,대학생,2017-11-01 ~ 2017-11-13,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
부산 풀러스 대학생 서포터즈,386,풀러스,풀러스,대외활동,대학생/대학원생,2017-11-02 ~ 2017-11-15,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3대 문화 관광진흥사업 경진대회 '누리나래',638,"대구광역시, 경상북도","대구관광뷰로, 경상북도관광공사",기획/아이디어사진UCC/영상대외활동,제한없음,2017-11-20 ~ 2017-11-24,500만원 ,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2017년도 KDB 스타트업 프로그램 데모데이 체험단 모집!!,831,"KDB산업은행, KDB나눔재단",한국청년기업가정신재단,대외활동취업/창업,대학생/대학원생/일반인/고등학생/기타,2017-11-01 ~ 2017-11-08,200만원,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
열린재 온라인 모니터링단 모집,270,기획재정부,한국재정정보원,대외활동,제한없음,2017-10-23 ~ 2017-11-17,1000만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017 코리아 테크 쇼 참관기 공모전,968,산업통상자원부,한국산업기술평가관리원,문학/수기대외활동전시/페스티발,제한없음,2017-11-16 ~ 2017-11-18,70만원,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
인증샷 공유 이벤트,1560,경기도,경기도,대외활동경품/이벤트,제한없음,2017-11-08 ~ 2017-11-30,삼십만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
제9회 문화체육관광부 대학생 광고 공모전 누리꾼심사,1458,문화체육관광부,한국농수산식품유통공사,대외활동,제한없음,2017-08-11 ~ 2017-08-22,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
로컬푸드 청년서포터즈 모집,1445,aT 한국농수산식품유통공사,한국농수산식품유통공사,대외활동봉사활동,제한없음,2017-08-11 ~ 2017-08-31,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SPOTV NOW 서포터즈 2기 모집,984,SPOTV NOW,SPOTV NOW,대외활동,대학생,2018-01-15 ~ 2018-01-22,판매금액의 50% 로열티 지급,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
공블러 온라인 대학생 멘토링 대외활동 너나공 49기,307,공블러,공블러,대외활동,대학생,2018-01-15 ~ 2018-01-28,판매금액의 50% 로열티 지급,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제1회 <이 동화가 재밌다>  재밌다 심사단 모집,1675,비룡소 고릴라박스,비룡소 고릴라박스,대외활동,초등학생,2018-01-15 ~ 2018-02-07,판매금액의 50% 로열티 지급,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
비영리 토크 콘서트 <소통의 온도>,813,아산나눔재단 아산프론티어유스SIP덕팀,아산나눔재단 아산프론티어유스,기획/아이디어대외활동,제한없음,2018-01-12 ~ 2018-01-29,150만원,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
한국제지 대학생 서포터즈 밀크프렌즈 8기 모집,999,한국제지,한국제지,대외활동,대학생,2018-01-11 ~ 2018-02-04,100만원,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
공블러 단기 온라인 멘토링 대외활동 든든멘토 23기 모집,339,공블러,공블러,대외활동,대학생,2018-01-11 ~ 2018-01-17,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
한국인터넷진흥원 핀테크 소셜리포터 3기 모집,570,한국인터넷진흥원,한국인터넷진흥원 기술지원센터,광고/마케팅대외활동,대학생/일반인,2018-01-11 ~ 2018-01-22,100만원,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018 한중 대학생 문화교류 참가자 모집,865,수원청소년문화센터,수원청소년문화센터,대외활동봉사활동,대학생,2018-01-10 ~ 2018-01-26,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017 코리아세일페스타 동호회 및 동아리 홍보단모집,1488,대한상공회의소,"대전광역시, 대전정보문화산업진흥원",대외활동전시/페스티발,제한없음,2017-08-01 ~ 2017-09-10,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2017년 1차 창조경제타운 인디앱 모의투자 및 멘토링,7170,창조경제타운,"동신대학교, 한국VR산업협회, (재)광주정보문화산업진흥원, 한국공동체라디오방송협회, 전국미디어센터협의회, 한국산업디자이너협회, 콘텐츠크리에이터협동조합",기획/아이디어광고/마케팅대외활동경품/이벤트,제한없음,2017-05-30 ~ 2017-06-16,문화상품권 20만원,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
오픈더퓨처 봉사 서포터즈 모집,935,오픈더퓨처,오픈더퓨처,대외활동봉사활동,대학생/대학원생,2018-01-10 ~ 2018-02-10,장학지원 프로그램 우선선발 등,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017 사인프론티어 공모,23508,한국지방재정공제회 한국옥외광고센터,서울특별시,기획/아이디어UCC/영상대외활동,제한없음,2017-04-01 ~ 2017-11-20,200만원,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
제2회 AK1525 청춘 문화 후원 프로젝트,5508,애경산업,경기남부 지부,기획/아이디어사진UCC/영상대외활동,제한없음,2017-05-15 ~ 2017-06-15,700만원,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
엉뚱한 사진관 for 대학로 프로젝트 기획안 공모,1740,"서울연극센터, 올림푸스",고용노동부,기획/아이디어광고/마케팅대외활동전시/페스티발,기타,2017-08-16 ~ 2017-08-22,지원금 1500만원,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
외교관과의 대화 in 대전,4246,외교부,한국관광공사,기획/아이디어광고/마케팅대외활동전시/페스티발,제한없음,2017-05-10 ~ 2017-05-25,200만원,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
2017 D2B(Design-to-Business) 디자인페어 공고,9081,"특허청, 한국무역협회",국산업디자이너협회(Kaid),기획/아이디어디자인광고/마케팅예체능대외활동,대학생/대학원생/일반인,2017-05-01 ~ 2017-06-09,500만원,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
제24회 영남일보 책읽기 賞 독서감상문 공모,13553,영남일보,근로복지공단,문학/수기대외활동,제한없음,2017-07-01 ~ 2017-09-04,총 680만원,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Real Exciting Future 1 모집,5329,마콘아카데미,근로복지공단,기획/아이디어광고/마케팅대외활동취업/창업,대학생,2017-04-17 ~ 2017-05-14,총 680만원,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
"제7회 행복미래설계 공모전 [Always, 가족]",11393,"미래에셋생명, MBC 라디오","미래에셋생명, MBC 라디오",논문/리포트네이밍/슬로건대외활동경품/이벤트,제한없음,2017-04-17 ~ 2017-05-28,500만원,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2017 통일리더캠프(국내) 대학생 캠프,6278,통일부 통일교육원,통일부 통일교육원,기획/아이디어광고/마케팅사진UCC/영상대외활동봉사활동,대학생,2017-04-17 ~ 2017-05-20,환경부장관상,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
자살유해정보 모니터링단 제4기 '지켜줌인(人)' 모집,5778,보건복지부,중앙자살예방센터,대외활동봉사활동,대학생/대학원생/일반인,2017-03-14 ~ 2017-05-07,보건복지부 장관상,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
인터넷 드림단 1기 모집,2097,"방송통신위원회, 한국정보화진흥원",국가인권위원회,UCC/영상대외활동봉사활동,대학생,2017-04-01 ~ 2017-04-16,200만원,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
제 1기 전국 대학생 동아리 기획단 LOOKIE 모집,2227,행복나눔재단,(주)위드라이프,기획/아이디어광고/마케팅대외활동,대학생/대학원생,2017-04-10 ~ 2017-04-30,"1,000만원",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
한국장례문화진흥원 SNS서포터즈 2기 모집,1992,한국장례문화진흥원,한국장례문화진흥원,대외활동,제한없음,2017-02-20 ~ 2017-03-15,활동비 지급,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017년 프로보노 ICT 멘티 모집,15256,미래창조과학부,"정보통신기술진흥센터,한국정보방송통신대연합",대외활동,기타,2017-02-13 ~ 2017-04-28,문화상품권,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제3회 통일한국 모의국무회의 경연대회,15749,(사)전국대학통일문제연구소협의회,(사)전국대학통일문제연구소협의회,논문/리포트기획/아이디어디자인광고/마케팅사진UCC/영상문학/수기대외활동,대학생,2017-03-27 ~ 2017-05-15,200만원,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0
나라사랑스마트폰영상기자단 모집,1900,서울지방보훈처,비전메이커플러스,사진UCC/영상대외활동,대학생/중학생/고등학생,2017-04-01 ~ 2017-04-30,300만원,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
조례호수공원 명품공원 조성 야외전시물 제작·설치 입찰공모전,2151,순천시청,순천시청,디자인건축/건설대외활동전시/페스티발,제한없음,2017-04-13 ~ 2017-04-28,2000백만원,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
숨은 영웅 찾기 공모전 스크랩 이벤트(~5/2),6302,라이나전성기재단,라이나전성기재단,논문/리포트기획/아이디어네이밍/슬로건디자인광고/마케팅사진UCC/영상예체능문학/수기캐릭터/만화취업/창업경품/이벤트봉사활동,제한없음,2017-03-08 ~ 2017-05-02,CGV 관림권 2매,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
뉴트리라이트 대학생 기자단 7기,18909,뉴트리라이트,뉴트리라이트,기획/아이디어디자인광고/마케팅UCC/영상문학/수기대외활동,대학생,2017-02-01 ~ 2017-02-20,20만원,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0
2018 농림축산식품부 장관과 청년농업인과의 대화,997,농림축산식품부,농림수산식품교육문화정보원,대외활동전시/페스티발,기타,2018-01-08 ~ 2018-01-10,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
광고학교 청개구리 4기 모집,4195,문화체육관광부,(사)한국크리에이티브광고원,대외활동,제한없음,2017-02-07 ~ 2017-02-19,장학금 100만원 지원 및 국제광고제,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
외교부 서포터즈 10기 모집,5852,외교부,외교부,대외활동,대학생,2017-02-01 ~ 2017-02-16,우수활동자 시상,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10차 미국, 멕시코 해외봉사단 모집",593,국제청년센터,국제청년센터,봉사활동,대학생/일반인,2018-01-06 ~ 2018-01-12,우수활동자 시상,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
한국관광공사 SNS 취재단 다님 2기 모집,486,한국관광공사,국제청년센터,UCC/영상대외활동,제한없음,2018-01-22 ~ 2018-02-04,미션 수행료 지급 등,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
삼성교육전문기업 멀티캠퍼스 오픽리더스클럽 14기 모집,980,멀티캠퍼스,멀티캠퍼스,기획/아이디어광고/마케팅대외활동,대학생,2018-01-05 ~ 2018-01-25,300만원,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
제5기 KERI 찌릿찌릿 과학기자단 모집,6085,한국전기연구원,한국전기연구원,대외활동,대학생/대학원생/일반인/고등학생,2017-01-20 ~ 2017-02-09,수료증 수여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
외교부 서포터즈 FRIENDS OF MOFA 12기 모집,363,외교부,외교부,대외활동,대학생,2018-01-05 ~ 2018-01-19,활동비 지급,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018 대한민국농구협회 대학생 서포터즈,1073,대한민국농구협회,이카운트,예체능대외활동,대학생,2018-01-17 ~ 2018-01-28,우승팀 상품 수여,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
기후변화센터 대학생 자원활동가 U-Savers 11기 모집,1183,기후변화센터,NASPAA(전미형쟁대학원연합회),과학/공학대외활동,대학생/대학원생,2018-01-15 ~ 2018-02-04,해외기관 유급 인턴십,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
대한민국청소년기자단 제 7기 기자 모집,1657,대한민국청소년기자단,대한민국청소년기자단,사진대외활동,중학생/고등학생,2018-01-01 ~ 2018-01-28,체험/참여,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018 한화손해보험 블로그 기자단 모집,629,한화손해보험,농심,기획/아이디어광고/마케팅대외활동,대학생/대학원생/일반인,2018-01-18 ~ 2018-01-28,우수활동자 포상,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
남산골한옥마을 프로그램 1기 운영 파트너 모집,626,남산골한옥마을,한국교육학술정보원,기획/아이디어디자인대외활동,제한없음,2018-01-23 ~ 2018-02-09,1만원 상당의 모바일 상품권(100명,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
한국법무보호복지공단 더함+ 대학생보호위원회 서포터즈 5기를 모집합니다!,661,한국법무보호복지공단,경기남부 지부,기획/아이디어광고/마케팅대외활동봉사활동,대학생,2018-01-09 ~ 2018-01-26,활동우수자 표창장 수여,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
'청춘마켓' 26th 모집 홈페이지,673,대외활동플러스,조이스포츠,기획/아이디어디자인대외활동,대학생,2018-01-22 ~ 2018-02-01,170만원,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2018 국민기자단 모집,6128,KTV 국민방송,KTV 국민방송,기획/아이디어문학/수기대외활동,제한없음,2017-12-21 ~ 2017-12-29,취재활동비 건당 18만원 지급,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
대법원 영블로거위원회 제21기 공개모집,1397,대법원,대법원,기획/아이디어광고/마케팅대외활동,대학생,2017-12-11 ~ 2017-12-31,취재활동비 건당 18만원 지급,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2017 빛마루 영상캠프 모집공모,6009,한국방송통신전파진흥원,"빛마루방송지원센터,한국케이블TV방송협회,한국IPTV방송협회",사진UCC/영상대외활동,대학생,2017-11-20 ~ 2017-12-08,700만원,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
국민대표 제11기 대한민국 정책기자단 모집,6672,문화체육관광부,문화체육관광부,광고/마케팅문학/수기대외활동,제한없음,2017-12-01 ~ 2017-12-18,700만원,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
제2회 보안취약점 자동분석 아이디어 공모전,1574,한국침해사고대응팀협의회,고려대학교,과학/공학대외활동,제한없음,2017-10-16 ~ 2017-12-31,3백만원,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2017 지역 맞춤형 진로체험 우수사례 공모전,1189,교육부,한국직업능력교육원,기획/아이디어사진UCC/영상캐릭터/만화대외활동,일반인/초등학생/중학생/고등학생,2017-09-29 ~ 2017-11-10,부총리겸 교육부장관상 등,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
2018년 경기도 청소년·대학생기자단 모집,832,경기도청,경기도학생기자단 운영사무국,대외활동,기타,2017-11-29 ~ 2017-12-20,부총리겸 교육부장관상 등,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
교내외 다양한 공적을 쌓은 대학생을 위한 제4회 동교상(연장),2444,재단법인 수림재단,재단법인 수림재단,논문/리포트광고/마케팅대외활동취업/창업경품/이벤트장학(금)재단,대학생,2017-09-04 ~ 2017-11-10,500만원,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
일생활 균형 우수기업 사례공모전,374,고용노동부,고용노동부,대외활동,제한없음,2017-10-17 ~ 2017-11-12,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
삼성전자 광주 삼행시 시민필진 8기 모집,591,삼성전자 그린시티,삼성전자 그린시티,대외활동,기타,2017-12-11 ~ 2017-12-24,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
당진시 청년특강 참가자 모집,526,당진시,충남창조경제혁신센터,대외활동,기타,2017-12-08 ~ 2017-12-13,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017 부평모두몰 ICT서포터즈 모집,458,"중소기업청,인천광영시,부평구,소상공인시장진흥공단","부평모두몰,부평지하상가,아시안허브",대외활동,대학생,2017-05-26 ~ 2017-06-18,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2017 Leading Korea, Job Festival 사전참가자 모집",1989,산업통상자원부,KIAT 한국산업기술진흥원,대외활동취업/창업경품/이벤트,제한없음,2017-10-16 ~ 2017-10-31,100만원,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
2018년 동계 인턴쉽 9기 (자원봉사시간 및 인증서발급) 모집 안내,1075,조인어스코리아,조인어스코리아,취업/창업봉사활동,대학생/대학원생,2017-12-12 ~ 2017-12-17,200만원,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2017 청소년자원봉사 콘텐츠 공모전,1204,여성가족부,"한국청소년활동진흥원, 17개시도 청소년활동진흥센터",봉사활동,대학생/초등학생/중학생/고등학생,2017-06-01 ~ 2017-06-30,50만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4차 산업혁명 선도 소비재 융합제품 경진대회,2311,산업통상자원부,"KOTRA, 한국디자인진흥원",기획/아이디어광고/마케팅대외활동취업/창업해외,제한없음/기타,2017-04-13 ~ 2017-05-12,150만원,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
제2회 국립공원사랑 프레젠테이션 대회,2480,환경부,국립공원관리공단,논문/리포트문학/수기대외활동,제한없음,2017-04-17 ~ 2017-05-09,100만원,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
국제청년센터 제 9차 미국/멕시코 해외봉사단 모집,1727,국제청년센터,국제청년센터,봉사활동해외,대학생,2017-10-22 ~ 2017-11-05,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
플랜티어학원 '플랜티홀릭스' 모집,407,플랜티어학원,플랜티어학원,대외활동,대학생,2017-10-13 ~ 2017-10-29,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hit Me Up Startup day! - 스타트업 일감네트워킹 데이,393,프리즘/인트윈컴퍼니,"중소벤처기업부, 한국과학창의재단, 청년창업네트워크",대외활동,제한없음,2017-11-08 ~ 2017-11-28,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017 문화데이터 박람회,1349,문화체육관광부,한국문화정보원,대외활동경품/이벤트전시/페스티발,기타,2017-10-20 ~ 2017-02-24,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
교내외 다양한 공적을 쌓은 대학생을 위한 제4회 동교상(東喬賞),3892,재단법인 수림재단,재단법인 수림재단,논문/리포트기획/아이디어네이밍/슬로건디자인광고/마케팅사진UCC/영상예체능문학/수기캐릭터/만화과학/공학게임/소프트웨어건축/건설대외활동취업/창업전시/페스티발장학(금)재단봉사활동해외,대학생,2017-09-04 ~ 2017-10-31,500만원,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
